Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
150977.0,2.201780352,-0.670621646,-2.09799709,-0.839323028,-0.265038629,-1.871436495,0.243800138,-0.575126428,-0.776544206,0.955928953,-0.805100841,-1.357501736,-1.306330613,0.65260206,0.077172032,0.494387558,0.440134162,-1.5427854,0.646371561,-0.06818526,0.355078085,0.893777617,-0.083314597,0.076377886,0.389003429,0.07772913,-0.094682517,-0.077331795,49.9,0
81438.0,1.340232564,-0.833991407,-0.278163362,-0.988108133,-0.053767429,0.985750992,-0.700449812,0.210136812,-0.610152387,0.593640297,-0.200019527,-0.070556644,0.3580248,-0.357357718,-0.817276879,0.985585011,0.074267278,-1.162792164,1.506422752,0.182045672,-0.026591441,-0.075740755,-0.271177868,-1.665622864,0.672145805,-0.130549433,0.016245905,-0.00952676,56.0,0
143905.0,1.847278406,-0.494720114,0.089379273,1.411600218,-0.989233093,-0.22289887,-0.821067892,0.174956627,1.451306225,0.174377504,-1.311583528,-0.585333276,-1.632225278,0.144775382,0.892832098,0.615272728,-0.635404759,0.420294198,-0.714642054,-0.288051645,0.056371327,0.167201947,0.263721529,-0.175521529,-0.420075887,-0.745486501,0.062514037,-0.018291163,45.0,0
18694.0,1.575499072,-1.101070637,-1.010823067,-2.296662877,1.054337636,3.282867692,-1.578321034,0.665849776,-0.700117723,1.128632457,0.704819297,-3.533868866,2.139002333,1.259141174,0.012497131,-0.106320954,0.738667802,0.671064595,-0.076133683,-0.241954626,-0.416793445,-0.711488175,0.009291902,0.920815948,0.524924069,-0.230024649,0.005600004,0.008160592,15.0,0
60066.0,-1.85949953,-0.543435491,1.260678323,1.601780347,-0.943178358,-0.896316501,0.673119942,0.359735169,-0.720969994,-0.675625475,-0.310975451,-0.18823683,-0.590328495,0.754313498,1.292500175,0.052216786,0.107629812,0.262858211,0.073350144,0.758243041,0.356612324,0.019581221,0.706609715,0.846093141,-0.272066913,-0.491546828,-0.048843489,-0.037737962,298.0,0
607.0,1.038261154,-0.301414854,0.910166866,0.863871913,-0.741702147,0.090125085,-0.409753477,0.076722522,0.684989859,-0.306225538,-0.402137316,0.924803647,0.836034971,-0.450041763,0.242099718,-0.337570274,0.11984484,-0.716553827,-0.447644613,0.040055929,0.134996237,0.554309192,-0.13894437,0.168499663,0.423858806,0.530611285,0.014979656,0.028040923,69.99,0
138022.0,1.89827437,-0.062760195,-2.058158431,0.293769847,1.257901273,1.287770979,-0.298000739,0.405568624,0.498009411,-0.66474938,1.502767395,1.139617593,0.265856133,-1.55133182,-0.28668029,-0.503147705,1.676911541,-0.663134053,-0.815007729,-0.206898894,0.077040001,0.614438455,0.098341356,-0.785465971,-0.078813038,0.70783053,0.007302579,-0.048437663,1.0,0
144923.0,2.128279911,0.454897111,-3.651724551,0.375166506,1.638591788,-0.708305753,0.537214914,-0.122903389,0.166734558,-0.819400841,0.49373956,-1.122590127,-2.333201149,-1.840212635,-0.336581609,0.868356015,1.735572972,1.561513047,0.316957402,-0.229667445,-0.105139534,-0.227408859,-0.148748931,-0.587373266,0.418997757,0.73758496,-0.097976541,-0.038703043,0.76,0
68792.0,-0.607480988,0.530847989,1.107640519,-0.525131425,0.399267311,0.02967175,0.552214669,0.165873837,0.085968784,-0.495079558,-0.269375084,-0.192458498,-1.597663904,0.209973734,-1.38745065,0.390647297,-0.73918055,0.340154436,0.264690292,-0.255276314,-0.120369613,-0.364314464,-0.179551931,-0.541877378,-0.321758214,0.067872289,-0.03013972,0.118679144,24.67,0
100516.0,1.918388822,0.778823678,-0.740754998,3.705086407,0.88383398,0.276497741,0.15385775,-0.129863461,-0.266207828,1.311979168,1.719932401,-1.715833872,2.565804664,1.844211925,-1.818700747,1.045340225,-0.505330568,0.451943771,-1.663772108,-0.232951613,0.137020973,0.625138911,0.090071888,0.717090373,0.119219147,0.03463218,-0.075354239,-0.0591173,4.57,0
46628.0,-0.925240932,0.897583441,1.87414203,0.970998737,-0.385166069,0.329495535,0.081693344,0.277205717,0.57697782,0.150400401,-0.787323823,-0.156828456,-0.666644462,-0.310755596,0.543464183,-0.767325134,0.361254274,-0.142231354,0.182898017,0.154462282,0.146070889,0.841513945,-0.175191544,0.098912657,-0.084749625,-0.144432635,0.43070078,0.285853329,23.78,0
149397.0,-1.142198563,-2.988772591,-0.298092806,-1.379210085,2.588148814,-2.368299648,-1.417268567,-0.01245837,-0.536214762,1.041539984,0.449317314,-1.153525024,-1.887197593,0.415744465,-0.651622711,1.153858462,-0.3365988,-0.325086801,0.42439313,0.599568141,0.790943448,1.518131768,0.708688539,0.736076589,-1.824686119,-0.480341919,0.070206326,0.173133114,20.1,0
77154.0,-0.715413746,0.608590313,1.15550089,-0.267565093,-0.563747541,-0.61889796,0.698307699,0.069836902,-0.133341031,-1.025335393,1.500629181,-0.417898027,-1.590295151,-1.074999041,0.288234298,1.377768509,0.223886854,1.311072675,-0.896071786,-0.186977993,0.130748608,0.239389294,-0.090227407,0.411572391,-0.216125966,0.353896329,-0.062361263,0.008433002,129.0,1
128733.0,-0.895189392,1.491243858,-0.54894956,-0.542847345,-0.27344306,-1.25894995,0.294428904,0.654136747,-0.190774633,-0.553083641,-1.189051382,0.477199942,0.144252865,0.674635658,-0.464577731,0.130571936,-0.07803391,-0.691378128,-0.128639607,-0.12053153,-0.203556089,-0.618293348,0.183749271,0.035341389,-0.392345449,0.146446895,0.106535174,0.02314224,9.99,0
93860.0,-10.63237491,7.251936229,-17.68107182,8.204144406,-10.16659075,-4.51034377,-12.98160616,6.783588798,-4.659329584,-14.92465477,8.389142335,-16.46550394,0.33851696,-14.2244036,0.556584473,-11.68399804,-15.84161598,-5.753199753,3.813040793,-0.810146482,2.715357044,0.69560269,-1.138122067,0.459442242,0.386337323,0.522438449,-1.416603737,-0.488307036,188.52,1
146724.0,1.2770804,-2.246684827,-1.786959329,-0.537784097,-0.786319396,-0.270603942,0.136012378,-0.274590209,-0.626250284,0.651274975,0.91763267,0.729033107,0.788328766,-0.136081814,-1.520613378,0.657540671,0.269210779,-1.2808959,1.035303523,0.965105598,0.466889704,0.416092279,-0.291026407,0.849741634,-0.040295621,-0.226095449,-0.118275188,0.014540728,473.42,0
143327.0,-2.442063946,1.996950001,1.003530624,-1.883712699,0.342860584,0.19828796,1.070715104,-0.916610251,3.124459631,3.633513206,1.420729975,0.178547658,-0.698647584,-1.789277413,0.057728764,-0.266129018,-1.40667965,0.02195682,-0.160079035,1.312840133,-0.525933179,-0.445525365,-0.043589838,0.618144578,-0.015976766,-0.502108852,-0.714018886,-0.498345056,1.54,0
38330.0,-0.730778767,-0.075012536,2.316031753,-1.902745178,-0.551712545,-0.037456752,0.54198118,-0.058827992,-1.58070793,0.068131096,1.82513869,-0.00275837,0.230454645,-0.397032784,-0.135917271,1.230173941,-0.071106257,-1.383054033,-0.134285881,0.338117106,0.136743265,0.217508166,0.00012145,0.195499502,0.143696427,-0.527853346,-0.145275846,-0.162601787,96.0,0
49447.0,-0.935252481,-0.433137017,1.64721872,0.478683526,-1.745483864,-0.034753998,1.490638415,-0.244520824,-1.926536708,0.101087887,-0.199252796,0.205252173,1.473245694,-0.129717668,1.054758777,-1.575733674,0.002750757,1.326139614,-0.508930657,0.521196251,-0.196396002,-0.740371132,0.956072802,0.620579702,-0.256637957,-0.600943408,0.051195482,0.176510936,385.77,0
126515.0,2.012698323,-0.357137088,-3.095283836,-0.502414908,2.706311564,3.171426267,-0.094055154,0.655017386,0.205702373,0.139086153,-0.149986982,0.328973256,-0.352509576,0.641043113,-0.031658916,-0.645345821,-0.175186614,-0.912765244,0.007963725,-0.115966446,-0.013821979,-0.008706606,0.084167734,0.752532009,0.242452722,0.397578196,-0.069485275,-0.075735911,33.35,0
22473.0,-1.996313914,-0.376285664,2.096575238,-0.488127928,-0.417407678,-0.52311709,-0.460096791,0.644481933,1.473080924,-1.509307837,1.778325068,-0.818137482,2.294721108,1.121066595,-2.540682048,0.282987294,0.542967698,0.133446394,-0.258113814,0.416273659,-0.098581375,-0.373716727,0.133479363,0.552084345,-0.093635561,0.717004102,0.100927972,-0.069133059,97.55,0
84204.0,-1.92745282,1.827620567,-7.019494685,5.34830324,-2.73918788,-2.107219296,-5.015847976,1.20586816,-4.382712509,-8.337706974,7.190306089,-9.42484446,-0.223292646,-12.87549422,-0.071918161,-6.299961398,-12.71920716,-3.740176156,0.84405961,2.172709056,1.376938323,-0.792016726,-0.771414188,-0.379574272,0.718716522,1.111151256,1.277707257,0.819081152,512.25,1
90434.0,1.848432559,0.373363986,0.269271959,3.866437942,0.088061953,0.970447128,-0.721945224,0.235983235,0.68349097,1.166334905,1.297531263,-1.920965572,1.885046882,1.323225349,-2.044481898,1.317655046,-0.441075928,0.804104385,-1.658338557,-0.282777066,0.103562657,0.620953629,0.197076839,0.692392364,-0.206530111,-0.021327853,-0.019822803,-0.042681832,0.0,0
117272.0,0.047603029,0.721954034,0.197497151,-0.599730966,0.333669879,-1.097355125,0.867708667,-0.092130628,0.245197393,-0.353603178,-1.37124656,-0.883926578,-1.796275622,0.468477855,-0.191126132,0.034916899,-0.357081448,-0.476030681,-0.015265301,-0.152786115,-0.291531394,-0.749248621,0.070682451,-0.167224589,-0.531910543,0.153655321,0.235310646,0.09209085,0.89,0
55125.0,-0.391128407,-0.245539891,1.122074297,-1.308725198,-0.63989114,0.008678049,-0.701303619,-0.027315218,-2.628853982,2.051311931,0.57586644,-0.594036626,1.09788035,-0.338340144,0.617523289,-0.756389943,0.53514072,1.016703754,2.133828306,0.065715845,-0.133485329,0.117403427,-0.191747896,-0.488642102,-0.309773632,0.008100441,0.16371613,0.239582023,15.0,0
124920.0,-0.334042536,0.714482576,1.660656764,4.270487377,1.235916649,2.734668997,-0.489210175,0.755566641,-1.457206293,1.256583441,-1.038395421,-0.549079009,0.418230738,-0.140380467,1.4702626,-0.693306396,0.732129217,-0.591510807,0.046765881,0.243883118,0.424653301,1.365103978,0.01132802,-0.538949802,-0.854082898,0.562248981,0.284185067,0.208689141,20.4,0
13679.0,1.250901968,0.068641805,0.79590132,0.101393539,-0.51735415,-0.353502057,-0.460145576,-0.058101393,1.36771069,-0.379550546,2.196458707,-1.470799682,2.202037211,1.606975455,-0.186055173,0.778736285,-0.080751305,0.394561987,0.168353949,-0.05918264,-0.311140096,-0.66941817,0.111493189,-0.00130735,0.016079792,0.75137339,-0.090031292,-0.004549538,2.49,0
109066.0,1.998686536,-0.156105246,-0.144137162,0.551595655,-0.666235734,-0.807985646,-0.549770989,-0.173086883,2.646366383,-0.589099973,0.193772975,-2.130017395,1.479759126,1.557596051,0.353575538,0.20067335,0.092965282,0.312030972,-0.35217659,-0.303779756,-0.270709471,-0.40558892,0.368608245,-0.080668008,-0.400154722,-0.964562488,0.030901382,-0.033569458,2.12,0
93774.0,-1.39405116,2.008480073,-0.646772588,1.060447602,0.44133767,-0.903433954,0.8939983,0.146804416,1.372765532,0.572853436,-0.470256254,-3.167018354,0.127813496,2.194917947,-0.862901957,-1.13274996,1.079966981,0.063359755,0.49394432,0.218850472,-0.174144023,0.305789395,-0.272184038,-0.169967593,0.105074767,-0.445300291,0.152356541,-0.157840307,15.18,0
136401.0,2.07796173,-0.314509221,-1.46304842,0.479444408,0.217269351,-0.269694694,-0.053238886,-0.140156889,1.047522021,0.054063915,-2.1148678,-0.287268976,-0.639835332,0.108190332,-0.407637491,-0.160448646,-0.375863559,-0.181718752,0.397998846,-0.238743864,0.003607795,0.267261174,-0.068437194,-1.015610831,0.224329556,0.525992969,-0.052527101,-0.075340693,16.59,0
138050.0,1.885028815,0.344803326,0.236610127,3.865541664,-0.225954042,0.241646392,-0.445429325,0.058102992,-0.379000184,1.364757603,-1.353494512,0.105829807,0.698819694,-0.373206979,-0.684820415,1.133462023,-0.9546117,-0.015287574,-1.722808096,-0.254259087,0.206145892,0.764541268,0.145493533,-0.023471562,-0.146644186,0.073668156,0.018024125,-0.033312914,0.0,0
93025.0,-1.044108252,0.764589188,0.717019855,0.053568673,1.046504876,-1.157055879,1.349932515,-0.437801624,0.43307286,-1.816117753,0.758807672,-2.143052289,3.088412028,0.363866894,0.044219909,-0.126098793,1.231307632,0.863823637,-0.157139705,0.43358817,0.17210628,0.549218259,-0.309190069,-0.041462005,1.076498999,0.054056886,-0.034246038,0.088800848,120.84,0
55760.0,-6.003421676,-3.930731396,-0.007045455,1.714669183,3.414666602,-2.329582623,-1.90151169,-2.746111091,0.887673208,-0.049232856,-0.153131027,-0.814309846,-1.894795586,-0.831482609,1.387288695,1.188906759,0.536817323,-0.051403214,-1.231385502,-4.128185829,1.101671317,-0.992493707,-0.698258928,0.139897674,-0.205150796,-0.472412263,1.775378057,-0.104284626,311.91,1
43672.0,-1.567646812,-2.777300579,-0.028686143,-1.125433388,-3.680961252,0.491667385,3.424011329,-0.64718984,-2.996172441,0.050154552,-0.339213577,-0.460011614,1.804699607,-0.641480691,-0.715959822,-1.028365516,0.848732406,-0.05297774,-0.178927524,1.902624766,0.470332412,0.196885803,2.099916219,0.647337393,0.6507187,-0.159545384,-0.286988481,0.090750144,982.11,0
82792.0,1.234443951,-0.891418727,0.729484297,-0.383660195,-1.192480012,0.163965483,-0.830613946,0.071604053,-0.381956735,0.536545435,0.412204283,1.386970526,1.141432207,-0.678342234,-1.777748292,-1.699912423,0.154961917,1.073762247,0.164822216,-0.331794623,-0.461482335,-0.6145596,-0.058649154,0.095922529,0.317799232,1.060372276,-0.025886787,0.005752194,50.25,0
145557.0,-3.021869747,-0.833332492,-1.394800855,-0.336336181,0.431524108,-1.29571002,0.123993235,0.494168311,-0.345861753,-0.181469286,0.292179809,0.872068238,0.314264866,1.014246191,-0.379769492,0.775961763,-0.703100207,0.478771293,-0.053388535,-0.65265439,0.196372292,0.88479666,-1.237717091,-0.121138872,-0.702631365,0.66777863,0.821542533,-0.624247179,216.59,0
52222.0,-0.820158952,1.533816291,0.348268002,0.959055982,-0.80373382,-0.505717647,0.229738804,0.679652914,-1.253652697,-0.389423442,1.289733372,1.546780398,1.1304301,0.893261231,0.122459578,0.071823341,-0.126968708,0.452459395,0.539769827,-0.189845269,0.304264779,0.649766551,0.037322824,0.576146694,-0.134947963,-0.370888271,-0.273767722,-0.104778521,70.65,0
63491.0,-0.969747209,0.81590966,2.657961899,1.391507657,-0.147914405,0.899063547,0.145868032,0.235899336,0.371658033,-0.608499797,-0.950863466,1.250598638,0.976891478,-1.126107034,-1.593065856,-1.60938973,0.99062892,-1.265136816,1.077493059,-0.021778531,-0.325497297,-0.468295099,-0.133737404,0.12112468,0.29085962,-0.401851522,-0.095597902,0.073461663,2.0,0
158280.0,2.121641052,-1.142105639,-1.044041809,-1.210308467,-0.38058734,0.576286816,-1.094285602,0.136647745,-0.143359692,0.865213724,0.063088015,0.102357617,0.811794481,-0.447208213,-0.410462672,1.597159232,-0.483751156,-0.424511566,1.047044079,0.143032513,0.33497016,0.932389405,-0.000789966,-0.305706617,-0.036297601,-0.077868063,-0.000394998,-0.054420672,49.98,0
135970.0,1.998370304,-0.021059826,-1.79020538,0.607337571,0.234312498,-0.672042725,-0.086555474,-0.044748997,0.721499991,-0.484988413,0.726694025,0.230598537,-1.097139896,-1.33904798,-0.956502951,0.388615921,0.978755326,0.79761207,0.224341806,-0.221819813,-0.005252134,0.230467557,5.84074549604963e-05,-0.488147999,0.058294161,0.647458657,-0.047906361,-0.045738641,6.7,0
40132.0,-5.275073168,3.743728702,-1.361742495,-0.01308233,-3.434672108,0.285985508,-3.470353285,4.352668798,-0.196853307,-0.783502054,-0.704353486,1.402750145,-1.067028438,2.395198366,-0.454236994,1.05644031,1.339682938,0.527107362,0.089582168,-0.496057204,0.285720221,-0.158192208,0.245143872,-0.329994588,0.481115822,0.389857854,-0.954101426,-0.222336017,6.49,0
155815.0,2.209673088,-0.848977848,-3.539096799,-2.008977464,2.411873939,2.697309824,-0.332790213,0.470968306,-1.135406482,0.937017228,0.182787949,-0.628110575,-0.11421578,0.577802278,0.348139545,0.360480971,0.272495839,-1.828898962,0.519495344,0.076916842,0.361712388,0.88156841,-0.052417254,0.767989732,0.476852358,0.09768006,-0.064753057,-0.082871776,39.8,0
46736.0,-2.697004879,-3.45652056,1.368303705,1.163657739,3.153533337,-3.014808267,-2.227577637,0.234370361,-1.70326175,1.137634748,1.166934104,0.873632592,0.668696896,0.546618625,0.190144121,-1.777493746,-0.080300025,1.794811904,-0.05066952,0.625165447,0.071522729,-0.464281235,0.881652378,0.463650394,-0.694408462,-0.577751902,0.09823631,0.279536892,23.66,0
109252.0,-0.914699428,1.692733919,-1.098954572,-0.623242549,0.569160285,-0.43155466,0.285757906,0.528678514,1.669748322,-0.28575119,1.302392096,-2.78522188,-0.078995751,1.049894439,-1.451959328,0.735063653,0.976654114,0.858604513,-0.109865018,0.152429978,-0.532276008,-1.188278446,0.163332389,0.101346614,-0.313309281,0.097224799,0.372027439,0.189162416,10.88,0
137376.0,-0.995471681,2.249899496,-2.365194177,0.131228899,0.214946795,-1.842198291,0.255953648,0.434188738,0.201570264,-1.118869476,-0.203820175,-0.255945606,-0.06232573,-2.22828005,0.85249594,0.826202598,2.102972176,1.477391242,-0.573022005,-0.11849116,0.257394532,0.620792782,-0.032411663,-0.186164396,-0.180200948,-0.17832384,-0.359462339,0.02844812,1.21,0
119769.0,-0.61479178,0.992445839,-0.233791903,-2.276418731,0.373609111,-1.488007956,0.962360576,0.116003638,0.153882812,-1.370399998,-1.247251415,0.777103144,0.638573586,0.203624796,-1.319844754,0.104676915,-0.561921274,-0.948817843,-0.720641131,-0.219040727,-0.138073812,-0.297074883,0.049828724,-0.061430246,-0.665626798,0.335473876,0.211958891,0.187991568,4.0,0
128213.0,-0.01267519,-3.368253746,-3.578914704,1.208853586,-0.490882783,-1.254945842,2.317248334,-0.755971556,-0.101156456,-0.218723493,0.766099849,0.235953245,-1.603467924,1.636490949,-0.538811018,-0.661253495,-0.197692667,0.337721829,0.009856309,1.849221559,0.992197076,0.510922358,-1.160943965,0.173310587,0.336823026,-0.01388768,-0.295255641,0.091561172,1090.4,0
156645.0,-2.922020956,3.356067357,-2.050829966,-0.605399797,0.079369176,0.92458372,-2.450253468,-8.283502431,0.290824049,-0.27470017,0.471774724,0.77473336,-0.904966352,0.059511615,-0.162321004,0.488027272,1.073755103,1.583645819,0.047237167,-2.055398755,8.827993017,-1.661680132,1.081225017,-0.70802824,-0.651496471,-0.147036712,0.550893367,0.276902685,8.85,0
131074.0,2.126007757,0.043676104,-1.506333501,0.111125726,0.635254433,-0.323345941,0.227534165,-0.2878769,0.321501019,0.016536227,-1.137835709,1.05801352,1.924883438,-0.124309597,-0.048229697,0.060898491,-0.682522988,-0.798363878,0.428922639,-0.059284831,-0.324524136,-0.754374341,0.262635955,0.077447275,-0.121852768,0.202439864,-0.065593354,-0.056763663,2.13,0
27485.0,-0.915128016,0.500570133,0.169310452,-0.839501386,3.080748313,3.550344258,0.456990733,0.626989537,-0.094290205,-0.265482742,-0.685037967,-0.170380604,-0.414593937,-0.221110456,-0.72411207,-0.040707682,-0.874621314,-0.026718665,-0.146173533,-0.096184557,-0.145187969,-0.312073217,-0.417837863,1.006422514,0.473066388,-0.529045041,-0.306823824,-0.113159922,21.44,0
88304.0,2.19811671,-1.045384332,-1.80144217,-1.483314756,-0.22629396,-0.393026968,-0.362650677,-0.274428356,0.254896301,0.36157055,-1.81465124,0.202489305,0.746971236,-0.222760203,-0.452463788,-2.090625408,0.044716445,1.016177204,0.131289142,-0.460192122,-0.267350701,-0.045741853,-0.018461093,0.1179582,0.200570037,0.899648751,-0.063452369,-0.065343007,42.91,0
124389.0,-2.607450376,0.562913915,0.561607591,1.276486027,-0.027886242,0.963971044,0.783935017,-3.159792471,1.316381368,0.944074268,-1.122186711,-0.377634532,-1.679896452,-0.688536112,-1.058826635,-1.420121012,0.601137977,-0.746367145,1.274429042,-1.58174783,1.679679816,-1.115651257,0.33651729,1.04226445,-0.106427997,-0.787018793,-0.755409705,0.08869885,171.0,0
61112.0,-0.817836913,0.859583979,1.715419787,-0.536329509,0.456756523,-0.931950155,1.001674271,-0.398503219,-0.042205511,0.119933635,1.575634966,-0.054892696,-1.188840618,-0.510789018,-0.066874336,0.614899625,-0.591916719,0.284902535,-0.517093152,0.051327971,-0.259052407,-0.527169036,-0.099863394,0.454038541,-0.464156722,-0.17906518,-0.287557752,-0.240537106,3.59,0
68506.0,1.134275118,0.111014537,0.277080061,1.20680538,0.04106341,0.328234567,-0.053330806,0.167312211,0.094866748,0.05021106,0.821390163,0.963285849,-0.433307125,0.298814965,-0.739421287,-0.417247436,-0.090642575,-0.340665101,0.045752189,-0.175108743,-0.071586718,-0.029903405,-0.116494819,-0.294711286,0.665613594,-0.309555682,0.032795293,0.002887479,13.84,0
140148.0,1.973371763,-0.152236279,-1.026353394,0.32503292,-0.102908852,-0.844349188,0.096942648,-0.177097379,0.258094762,0.223180633,1.100027471,1.226777504,0.059556199,0.467298869,-0.627723047,0.00568259,-0.456793911,-0.499150258,0.326159585,-0.183200917,-0.215224963,-0.548156987,0.329491998,0.021389738,-0.357507992,0.176323196,-0.073699698,-0.066793358,17.99,0
76447.0,-3.577035663,1.962875087,0.960830836,2.175787269,-0.788674655,0.65001546,0.246953828,-0.41493665,0.928336433,2.685582254,-1.315609784,-0.481249417,-0.124758882,-1.051781882,-4.79e-05,0.076884042,-0.339371865,0.086165524,0.190332929,-0.757447008,0.238082421,0.627069319,-0.035099055,0.061342637,-0.274828593,-0.050523934,-2.671612512,0.403552599,60.85,0
156343.0,2.013960539,-0.79752288,-0.729493594,-0.28631985,-1.467682335,-1.649629742,-0.882573021,-0.187291132,0.14486595,0.095724429,0.29801693,-0.972115065,-0.936592243,-1.85513912,0.373671652,1.451350106,1.757061567,-0.621172758,-0.139307891,0.003370457,0.305983246,0.856085136,0.198415633,0.808379214,-0.313175309,-0.145406843,0.018039516,0.001177214,49.99,0
63998.0,-0.78580434,1.947076085,-0.943265968,0.746881822,0.161121849,-0.766355364,0.330066245,0.556005067,-0.695886172,0.149315001,-1.380057467,0.540624986,1.230161618,0.774362788,0.56295821,-0.148044675,-0.185694895,0.082101923,0.655619927,0.025390431,0.161081486,0.492640822,0.026891921,-0.431184615,-0.478369376,-0.369413678,0.170158795,0.145784077,2.99,0
101597.0,0.913116135,1.145381087,-4.602877933,2.091803374,-0.473223859,-2.085435833,-1.671244032,0.094396586,0.337798765,-4.431809632,4.87197986,-5.395221177,1.332502156,-4.603796692,-0.777313548,-2.571891561,-3.003615305,-0.225441388,0.252273565,0.508984748,0.401415741,-0.084933416,-0.197684434,-0.283271079,0.387597336,-0.553526986,0.516274457,0.270828187,147.87,1
153966.0,1.833323409,-0.554157324,-1.972147016,0.317144162,0.462242436,-0.208238327,0.314364411,-0.085929531,0.344158338,0.279278287,0.065156981,0.039607434,-1.404304327,0.870520379,-0.571050552,0.156348232,-0.646410512,0.150785582,0.592820536,-0.005006373,-0.060307671,-0.447855886,0.02923503,0.080563872,-0.01184925,0.199957261,-0.117675083,-0.05692539,133.6,0
79342.0,-1.480803352,-0.72841544,2.392568078,-1.654559756,0.423588871,-0.961232131,-0.567451801,0.351149024,1.391568691,-1.791863656,-0.643659809,-0.041474681,-1.322440153,0.002883778,1.092844092,-0.548718444,-0.004789939,-0.001083141,-0.300394262,0.039129358,0.134693475,0.212248489,-0.129705703,0.052726492,0.440945659,-0.740977412,0.083042089,0.090790591,1.0,0
69612.0,-0.66121418,0.961009895,2.127001835,1.23059964,0.44182645,1.694099452,0.006790831,-0.453419953,-0.50204978,0.00528828,1.006255894,0.332268717,0.022757912,0.191742286,2.985226222,-1.810541463,1.370682448,-1.886306303,-0.232656105,-0.094766063,0.746794906,0.065092987,0.168045735,-0.679068546,-0.667451004,-0.305780775,0.121169489,-0.099867196,14.99,0
120819.0,1.616466327,-2.396472321,-1.317119926,-1.397514568,0.468590465,4.545471582,-1.988758719,1.204243043,0.930054983,0.375347436,-0.618706278,-0.035698183,0.020148205,-1.062789498,-0.839792403,0.752907476,0.504531948,-1.432140971,0.674185785,0.504804419,0.268148102,0.466362008,0.056827204,0.754820214,-0.374629702,-0.183198232,0.040143604,-0.001641295,246.24,0
50554.0,-0.798671774,1.185092908,0.904547185,0.694583749,0.219040575,-0.319295358,0.495236344,0.1392686,-0.760213609,0.170546812,0.821998442,0.468321767,-0.057550286,0.573006315,0.358687758,-0.011632706,-0.504569916,0.722749576,0.861540919,-0.081298289,0.202287281,0.578699296,-0.092245021,0.013722852,-0.246466056,-0.380057167,-0.396030194,-0.112900666,4.18,0
153625.0,-2.111098272,-1.774416615,0.762304965,-1.108154527,-0.609738055,-0.037845332,-1.487207967,0.464109296,0.798406492,0.338284514,-1.586666437,-0.509589857,-0.075458237,-1.318681447,-1.133864913,1.20162916,0.44952731,-1.239248951,0.796621268,-1.459847723,-0.160904012,0.898370453,1.28174397,0.712288193,-0.013386856,-0.215048524,-0.180987235,-0.373535215,3.5,0
80957.0,-1.600210923,-0.612737568,3.106870218,3.30434103,1.329699786,2.683345657,-1.386640225,1.206105782,-0.463392917,0.214113161,1.202210341,1.491050814,0.142867332,-0.660089534,-1.070876048,-2.08114334,1.884093116,-1.835094402,0.405904255,0.355918324,0.036082481,0.300821714,0.141009439,-0.974418712,-0.163857692,0.334573998,0.171194049,0.097113203,16.7,0
75389.0,1.258140939,-1.236787453,0.819497283,-1.223819781,-1.473449382,0.298224325,-1.121155676,0.058235555,1.341397809,-0.556346497,-1.82673349,1.249316505,1.621959066,-1.260060089,-0.798703356,-2.547419906,0.350886981,1.469875949,0.529104748,-0.323729207,-0.3049409,0.101017564,-0.304836051,-0.380091803,0.838526746,-0.368683514,0.14224261,0.039155858,61.9,0
122147.0,1.906970074,-0.277454845,-1.977278704,0.224739126,0.512067053,-0.762420499,0.563661145,-0.361050559,0.601875225,-0.177440145,-0.963902444,0.369962435,0.152599097,0.553141648,0.495652918,-0.545289549,-0.405479975,-0.249662482,0.071164563,-0.01788006,0.148288129,0.370618032,-0.072321352,0.434484525,0.387871873,-0.541424101,-0.028318464,-0.037725541,104.99,0
153876.0,-0.696715352,0.804657894,-0.322602723,-1.197324912,0.865163381,0.304818645,0.378991951,0.603187768,0.064263732,-0.857463893,-0.535079239,0.593063943,-0.28110199,0.428701486,-1.473926148,-0.12783326,-0.516725833,0.509576352,0.644925005,-0.057959003,0.181292091,0.64668114,-0.311965346,-0.154987828,0.040556889,0.136053463,0.259723423,0.137551537,10.0,0
79454.0,1.144187989,-0.668446208,0.923432912,-0.812858615,-1.343012041,-0.220618022,-0.960875913,0.41687613,2.016902218,-0.863674922,1.130699353,-0.078766841,-3.303923036,0.709823149,1.151394874,-0.451313874,0.13507997,0.550998277,0.431646261,-0.353088993,0.044437133,0.222828967,0.044005502,0.162639097,0.264478164,-0.67647393,0.086165161,0.017059686,1.0,0
51229.0,0.971414085,-0.732046366,1.030953842,0.08785172,-0.884326644,0.885178269,-0.882761542,0.503798606,1.034042498,-0.378355355,1.241615023,1.07943113,-0.820569406,-0.15340086,-0.415174239,-0.475293644,0.497366706,-0.954900477,0.01764388,-0.059043479,-0.099659141,-0.15411124,0.086696587,-0.215798056,-0.085045991,0.980240816,-0.019491143,0.005840653,65.08,0
157163.0,2.011044083,-0.240698813,-1.045711235,0.341544139,-0.306228174,-0.988962066,-0.048798878,-0.082746331,0.571752767,0.299415353,0.707189634,0.117244175,-1.993905326,0.867106605,-0.452525274,0.155857101,-0.393093133,-0.164537099,0.41366644,-0.341358177,-0.25382628,-0.72982542,0.362623123,0.023890457,-0.407218991,0.179231318,-0.087257298,-0.07334008,1.98,0
